# Time Enstrophy
1.236445312500000071e+01 6.008656346074122467e+00
1.236796875000000107e+01 6.001390674686478022e+00
1.237148437499999964e+01 5.994125251475237448e+00
1.237500000000000000e+01 5.986860810205751449e+00
1.237851562500000036e+01 5.979598088602798178e+00
1.238203125000000071e+01 5.972337827497350204e+00
1.238554687500000107e+01 5.965080769942030514e+00
1.238906249999999964e+01 5.957827660309131801e+00
1.239257812500000000e+01 5.950579243389924500e+00
1.239609375000000036e+01 5.943336263516225237e+00
1.239960937500000071e+01 5.936099463724358927e+00
1.240312500000000107e+01 5.928869584978272655e+00
1.240664062499999964e+01 5.921647365463380552e+00
1.241015625000000000e+01 5.914433539956869268e+00
1.241367187500000036e+01 5.907228839274438315e+00
1.241718750000000071e+01 5.900033989788626698e+00
1.242070312500000107e+01 5.892849713010324564e+00
1.242421874999999964e+01 5.885676725222509731e+00
1.242773437500000000e+01 5.878515737153634291e+00
1.243125000000000036e+01 5.871367453676800352e+00
1.243476562500000071e+01 5.864232573519702285e+00
1.243828125000000107e+01 5.857111788969426414e+00
1.244179687499999964e+01 5.850005785555799420e+00
1.244531250000000000e+01 5.842915241697930639e+00
1.244882812500000036e+01 5.835840828301286365e+00
1.245234375000000071e+01 5.828783208297528162e+00
1.245585937500000107e+01 5.821743036126095561e+00
1.245937499999999964e+01 5.814720957164211335e+00
1.246289062500000000e+01 5.807717607119588621e+00
1.246640625000000036e+01 5.800733611405773260e+00
1.246992187500000071e+01 5.793769584522939553e+00
1.247343750000000107e+01 5.786826129466035695e+00
1.247695312499999964e+01 5.779903837177809756e+00
1.248046875000000000e+01 5.773003286056876959e+00
1.248398437500000036e+01 5.766125041522254691e+00
1.248750000000000071e+01 5.759269655627005768e+00
1.249101562500000107e+01 5.752437666706486041e+00
1.249453124999999964e+01 5.745629599042379354e+00
1.249804687500000000e+01 5.738845962522820088e+00
1.250156250000000036e+01 5.732087252281699463e+00
1.250507812500000071e+01 5.725353948305945906e+00
1.250859375000000107e+01 5.718646515007474562e+00
1.251210937499999964e+01 5.711965400764830392e+00
1.251562500000000000e+01 5.705311037447218681e+00
1.251914062500000036e+01 5.698683839939088003e+00
1.252265625000000071e+01 5.692084205685985054e+00
1.252617187500000107e+01 5.685512514281752416e+00
1.252968749999999964e+01 5.678969127113703053e+00
1.253320312500000000e+01 5.672454387077049631e+00
1.253671875000000036e+01 5.665968618363990572e+00
1.254023437500000071e+01 5.659512126327459036e+00
1.254375000000000107e+01 5.653085197415860463e+00
1.254726562499999964e+01 5.646688099173422515e+00
1.255078125000000000e+01 5.640321080300971346e+00
1.255429687500000036e+01 5.633984370773592154e+00
1.255781250000000071e+01 5.627678182013673869e+00
1.256132812500000107e+01 5.621402707119502296e+00
1.256484374999999964e+01 5.615158121150175319e+00
1.256835937500000000e+01 5.608944581466931645e+00
1.257187500000000036e+01 5.602762228129213540e+00
1.257539062500000071e+01 5.596611184341467649e+00
1.257890625000000107e+01 5.590491556944623852e+00
1.258242187499999964e+01 5.584403436945059696e+00
1.258593750000000000e+01 5.578346900074055092e+00
1.258945312500000036e+01 5.572322007372296326e+00
1.259296875000000071e+01 5.566328805796485923e+00
1.259648437500000107e+01 5.560367328847815926e+00
1.259999999999999964e+01 5.554437597224034739e+00
1.260351562500000000e+01 5.548539619497399045e+00
1.260703125000000036e+01 5.542673392819592593e+00
1.261054687500000071e+01 5.536838903651652544e+00
1.261406250000000107e+01 5.531036128512868189e+00
1.261757812499999964e+01 5.525265034738350067e+00
1.262109375000000000e+01 5.519525581231569333e+00
1.262460937500000036e+01 5.513817719196697276e+00
1.262812500000000071e+01 5.508141392836413353e+00
1.263164062500000107e+01 5.502496540004082171e+00
1.263515624999999964e+01 5.496883092804193183e+00
1.263867187500000000e+01 5.491300978140653655e+00
1.264218750000000036e+01 5.485750118217791460e+00
1.264570312500000071e+01 5.480230431002604874e+00
1.264921875000000107e+01 5.474741830658171438e+00
1.265273437499999964e+01 5.469284227957031952e+00
1.265625000000000000e+01 5.463857530680122032e+00
1.265976562500000036e+01 5.458461644002374769e+00
1.266328125000000071e+01 5.453096470861440004e+00
1.266679687500000107e+01 5.447761912302254927e+00
1.267031249999999964e+01 5.442457867788243142e+00
1.267382812500000000e+01 5.437184235470046367e+00
1.267734375000000036e+01 5.431940912404918720e+00
1.268085937500000071e+01 5.426727794723518628e+00
1.268437500000000107e+01 5.421544777745124222e+00
1.268789062499999964e+01 5.416391756046293082e+00
1.269140625000000000e+01 5.411268623490782304e+00
1.269492187500000036e+01 5.406175273229978373e+00
1.269843750000000071e+01 5.401111597682657361e+00
1.270195312500000107e+01 5.396077488501151542e+00
1.270546874999999964e+01 5.391072836528471690e+00
1.270898437500000000e+01 5.386097531748069045e+00
1.271250000000000036e+01 5.381151463225721798e+00
1.271601562500000071e+01 5.376234519041629412e+00
1.271953125000000107e+01 5.371346586210670182e+00
1.272304687499999964e+01 5.366487550589653210e+00
1.272656250000000000e+01 5.361657296772158965e+00
1.273007812500000036e+01 5.356855707973528169e+00
1.273359375000000071e+01 5.352082665910467441e+00
1.273710937500000107e+01 5.347338050680972010e+00
1.274062499999999964e+01 5.342621740650663753e+00
1.274414062500000000e+01 5.337933612351166701e+00
1.274765625000000036e+01 5.333273540394820600e+00
1.275117187500000071e+01 5.328641397408309999e+00
1.275468750000000107e+01 5.324037053985902546e+00
1.275820312499999964e+01 5.319460378661355904e+00
1.276171875000000000e+01 5.314911237896478902e+00
1.276523437500000036e+01 5.310389496083845806e+00
1.276875000000000071e+01 5.305895015561414851e+00
1.277226562500000107e+01 5.301427656637486940e+00
1.277578124999999964e+01 5.296987277625452961e+00
1.277929687500000000e+01 5.292573734888764037e+00
1.278281250000000036e+01 5.288186882897354835e+00
1.278632812500000071e+01 5.283826574297105338e+00
1.278984375000000107e+01 5.279492659993893611e+00
1.279335937499999964e+01 5.275184989253293821e+00
1.279687500000000000e+01 5.270903409816233065e+00
1.280039062500000036e+01 5.266647768030110477e+00
1.280390625000000071e+01 5.262417908994121873e+00
1.280742187500000107e+01 5.258213676717057083e+00
1.281093749999999964e+01 5.254034914285711011e+00
1.281445312500000000e+01 5.249881464042235102e+00
1.281796875000000036e+01 5.245753167769209746e+00
1.282148437500000071e+01 5.241649866881816777e+00
1.282500000000000107e+01 5.237571402627044570e+00
1.282851562499999964e+01 5.233517616290177976e+00
1.283203125000000000e+01 5.229488349408854653e+00
1.283554687500000036e+01 5.225483443994638044e+00
1.283906250000000071e+01 5.221502742761300553e+00
1.284257812500000107e+01 5.217546089358098271e+00
1.284609374999999964e+01 5.213613328605201325e+00
1.284960937500000000e+01 5.209704306727493517e+00
1.285312500000000036e+01 5.205818871582181373e+00
1.285664062500000071e+01 5.201956872875315163e+00
1.286015625000000107e+01 5.198118162362459493e+00
1.286367187499999964e+01 5.194302594029265308e+00
1.286718750000000000e+01 5.190510024248764509e+00
1.287070312500000036e+01 5.186740311913343504e+00
1.287421875000000071e+01 5.182993318540672689e+00
1.287773437500000107e+01 5.179268908354057288e+00
1.288124999999999964e+01 5.175566948338492068e+00
1.288476562500000000e+01 5.171887308274166983e+00
1.288828125000000036e+01 5.168229860749143256e+00
1.289179687500000071e+01 5.164594481152335881e+00
1.289531250000000107e+01 5.160981047647138276e+00
1.289882812499999964e+01 5.157389441124776042e+00
1.290234375000000000e+01 5.153819545135425173e+00
1.290585937500000036e+01 5.150271245793989650e+00
1.290937500000000071e+01 5.146744431656806285e+00
1.291289062500000107e+01 5.143238993565262263e+00
1.291640624999999964e+01 5.139754824452543502e+00
1.291992187500000000e+01 5.136291819110544665e+00
1.292343750000000036e+01 5.132849873915114713e+00
1.292695312500000071e+01 5.129428886509330709e+00
1.293046875000000107e+01 5.126028755446080609e+00
1.293398437499999964e+01 5.122649379792774127e+00
1.293750000000000000e+01 5.119290658702349006e+00
1.294101562500000036e+01 5.115952490955672616e+00
1.294453125000000071e+01 5.112634774481004563e+00
1.294804687500000107e+01 5.109337405856312131e+00
1.295156249999999964e+01 5.106060279799894630e+00
1.295507812500000000e+01 5.102803288654270020e+00
1.295859375000000036e+01 5.099566321867490259e+00
1.296210937500000071e+01 5.096349265475352830e+00
1.296562500000000107e+01 5.093152001587277766e+00
1.296914062499999964e+01 5.089974407878239404e+00
1.297265625000000000e+01 5.086816357088938645e+00
1.297617187500000036e+01 5.083677716536580959e+00
1.297968750000000071e+01 5.080558347638946870e+00
1.298320312500000107e+01 5.077458105455091797e+00
1.298671874999999964e+01 5.074376838246630328e+00
1.299023437500000000e+01 5.071314387064240314e+00
1.299375000000000036e+01 5.068270585364594183e+00
1.299726562500000071e+01 5.065245258663197525e+00
