# Time Enstrophy
1.489394531249999964e+01 3.517182947019366068e+00
1.489570312500000071e+01 3.515561806197698314e+00
1.489746093750000000e+01 3.513943024570523210e+00
1.489921875000000107e+01 3.512326600868229232e+00
1.490097656250000036e+01 3.510712533715267369e+00
1.490273437499999964e+01 3.509100821630043221e+00
1.490449218750000071e+01 3.507491463024832612e+00
1.490625000000000000e+01 3.505884456205714539e+00
1.490800781250000107e+01 3.504279799372528981e+00
1.490976562500000036e+01 3.502677490618851142e+00
1.491152343749999964e+01 3.501077527931987898e+00
1.491328125000000071e+01 3.499479909192995564e+00
1.491503906250000000e+01 3.497884632176718078e+00
1.491679687500000107e+01 3.496291694551846962e+00
1.491855468750000036e+01 3.494701093880997256e+00
1.492031249999999964e+01 3.493112827620809213e+00
1.492207031250000071e+01 3.491526893122071762e+00
1.492382812500000000e+01 3.489943287629858393e+00
1.492558593750000107e+01 3.488362008283693250e+00
1.492734375000000036e+01 3.486783052117731430e+00
1.492910156249999964e+01 3.485206416060961043e+00
1.493085937500000071e+01 3.483632096937428813e+00
1.493261718750000000e+01 3.482060091466479435e+00
1.493437500000000107e+01 3.480490396263022923e+00
1.493613281250000036e+01 3.478923007837816606e+00
1.493789062499999964e+01 3.477357922597767548e+00
1.493964843750000071e+01 3.475795136846257627e+00
1.494140625000000000e+01 3.474234646783485481e+00
1.494316406250000107e+01 3.472676448506831548e+00
1.494492187500000036e+01 3.471120538011236878e+00
1.494667968749999964e+01 3.469566911189607694e+00
1.494843750000000071e+01 3.468015563833234172e+00
1.495019531250000000e+01 3.466466491632231417e+00
1.495195312500000107e+01 3.464919690175997768e+00
1.495371093750000036e+01 3.463375154953692636e+00
1.495546874999999964e+01 3.461832881354730329e+00
1.495722656250000071e+01 3.460292864669297419e+00
1.495898437500000000e+01 3.458755100088880763e+00
1.496074218750000107e+01 3.457219582706821726e+00
1.496250000000000036e+01 3.455686307518881062e+00
1.496425781249999964e+01 3.454155269423824670e+00
1.496601562500000071e+01 3.452626463224026665e+00
